Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_difference,Power,Wear_Torque,Wear_Power
,302.5,311.6,1400,54.0,196,0,0,0,0,0,0,9.100000000000023,75600.0,10584.0,14817600.0
,302.3,311.5,1395,54.2,198,0,0,0,0,0,0,9.199999999999989,75609.0,10731.6,14970582.0
,302.2,311.4,1987,19.9,200,0,0,0,0,0,0,9.199999999999989,39541.299999999996,3979.9999999999995,7908259.999999999
,302.2,311.4,1398,47.2,202,0,0,0,0,0,0,9.199999999999989,65985.6,9534.400000000001,13329091.200000001
,302.3,311.4,1333,66.7,205,1,0,0,1,1,0,9.099999999999966,88911.1,13673.5,18226775.5
,302.2,311.2,1381,49.4,207,0,0,0,0,0,0,9.0,68221.4,10225.8,14121829.799999999
,302.2,311.3,1570,36.1,0,0,0,0,0,0,0,9.100000000000023,56677.0,0.0,0.0
,302.2,311.3,1658,31.0,2,0,0,0,0,0,0,9.100000000000023,51398.0,62.0,102796.0
,302.2,311.3,1749,29.2,5,0,0,0,0,0,0,9.100000000000023,51070.799999999996,146.0,255353.99999999997
,302.2,311.3,1510,37.1,10,0,0,0,0,0,0,9.100000000000023,56021.0,371.0,560210.0
,302.3,311.5,1384,50.8,13,0,0,0,0,0,0,9.199999999999989,70307.2,660.4,913993.6
,302.3,311.4,1570,37.2,15,0,0,0,0,0,0,9.099999999999966,58404.00000000001,558.0,876060.0000000001
,302.3,311.4,1571,32.7,17,0,0,0,0,0,0,9.099999999999966,51371.700000000004,555.9000000000001,873318.9
,302.3,311.4,1476,37.3,20,0,0,0,0,0,0,9.099999999999966,55054.799999999996,746.0,1101096.0
,302.3,311.4,1484,39.5,22,0,0,0,0,0,0,9.099999999999966,58618.0,869.0,1289596.0
,302.3,311.4,1909,23.2,25,0,0,0,0,0,0,9.099999999999966,44288.799999999996,580.0,1107220.0
,302.3,311.5,1448,49.6,28,0,0,0,0,0,0,9.199999999999989,71820.8,1388.8,2010982.4000000001
,302.3,311.4,1500,40.2,30,0,0,0,0,0,0,9.099999999999966,60300.00000000001,1206.0,1809000.0000000002
,302.2,311.4,1510,44.9,33,0,0,0,0,0,0,9.199999999999989,67799.0,1481.7,2237367.0
,302.2,311.3,1378,55.5,35,0,0,0,0,0,0,9.100000000000023,76479.0,1942.5,2676765.0
,302.2,311.4,1538,37.4,37,0,0,0,0,0,0,9.199999999999989,57521.2,1383.8,2128284.4
,302.2,311.4,1390,48.1,40,0,0,0,0,0,0,9.199999999999989,66859.0,1924.0,2674360.0
,302.2,311.4,1642,32.1,42,0,0,0,0,0,0,9.199999999999989,52708.200000000004,1348.2,2213744.4000000004
,302.4,311.5,1785,24.8,45,0,0,0,0,0,0,9.100000000000023,44268.0,1116.0,1992060.0
,302.3,311.5,1526,38.2,47,0,0,0,0,0,0,9.199999999999989,58293.200000000004,1795.4,2739780.4000000004
,302.3,311.6,1668,33.2,52,0,0,0,0,0,0,9.300000000000011,55377.600000000006,1726.4,2879635.2
,302.3,311.5,1507,37.5,55,0,0,0,0,0,0,9.199999999999989,56512.5,2062.5,3108187.5
,302.3,311.5,1530,37.8,57,0,0,0,0,0,0,9.199999999999989,57833.99999999999,2154.6,3296537.9999999995
,302.3,311.4,1479,45.6,59,0,0,0,0,0,0,9.099999999999966,67442.40000000001,2690.4,3979101.6000000006
,302.3,311.4,1418,41.3,62,0,0,0,0,0,0,9.099999999999966,58563.399999999994,2560.6,3630930.8
,302.3,311.4,1504,38.7,65,0,0,0,0,0,0,9.099999999999966,58204.8,2515.5,3783312.0
,302.3,311.4,1345,47.6,67,0,0,0,0,0,0,9.099999999999966,64022.0,3189.2000000000003,4289474.0
,302.2,311.4,1625,35.4,70,0,0,0,0,0,0,9.199999999999989,57525.0,2478.0,4026750.0
,302.3,311.4,1511,34.7,75,0,0,0,0,0,0,9.099999999999966,52431.700000000004,2602.5,3932377.5000000005
,302.3,311.4,1535,41.8,77,0,0,0,0,0,0,9.099999999999966,64162.99999999999,3218.6,4940550.999999999
,302.4,311.5,1505,37.9,79,0,0,0,0,0,0,9.100000000000023,57039.5,2994.1,4506120.5
,302.4,311.5,1540,43.7,81,0,0,0,0,0,0,9.100000000000023,67298.0,3539.7000000000003,5451138.0
,302.3,311.4,1372,46.0,86,0,0,0,0,0,0,9.099999999999966,63112.0,3956.0,5427632.0
,302.2,311.3,1510,36.6,91,0,0,0,0,0,0,9.100000000000023,55266.0,3330.6,5029206.0
,302.2,311.3,1382,46.4,94,0,0,0,0,0,0,9.100000000000023,64124.799999999996,4361.599999999999,6027731.199999999
,302.3,311.3,1439,41.8,96,0,0,0,0,0,0,9.0,60150.2,4012.7999999999997,5774419.199999999
,302.2,311.3,1375,47.0,98,0,0,0,0,0,0,9.100000000000023,64625.0,4606.0,6333250.0
,302.2,311.3,1931,21.9,101,0,0,0,0,0,0,9.100000000000023,42288.899999999994,2211.8999999999996,4271178.899999999
,302.2,311.3,1475,48.6,104,0,0,0,0,0,0,9.100000000000023,71685.0,5054.400000000001,7455240.0
,302.2,311.3,1389,46.9,106,0,0,0,0,0,0,9.100000000000023,65144.1,4971.4,6905274.6
,302.3,311.3,1652,32.8,108,0,0,0,0,0,0,9.0,54185.6,3542.3999999999996,5852044.8
,302.3,311.2,1386,50.3,110,0,0,0,0,0,0,8.899999999999977,69715.8,5533.0,7668738.0
,302.2,311.3,1577,29.8,112,0,0,0,0,0,0,9.100000000000023,46994.6,3337.6,5263395.2
,302.3,311.3,1444,43.1,115,0,0,0,0,0,0,9.0,62236.4,4956.5,7157186.0
,302.2,311.3,1554,40.2,118,0,0,0,0,0,0,9.100000000000023,62470.8,4743.6,7371554.4
,302.2,311.3,1602,32.8,120,0,0,0,0,0,0,9.100000000000023,52545.6,3935.9999999999995,6305472.0
,302.2,311.2,1692,28.2,122,0,0,0,0,0,0,9.0,47714.4,3440.4,5821156.8
,302.3,311.3,1682,34.4,127,0,0,0,0,0,0,9.0,57860.799999999996,4368.8,7348321.6
,302.3,311.3,1614,34.1,129,0,0,0,0,0,0,9.0,55037.4,4398.900000000001,7099824.600000001
,302.3,311.3,1324,47.8,131,0,0,0,0,0,0,9.0,63287.2,6261.799999999999,8290623.199999999
,302.3,311.4,1434,40.3,133,0,0,0,0,0,0,9.099999999999966,57790.2,5359.9,7686096.6
,302.3,311.3,1621,31.6,135,0,0,0,0,0,0,9.0,51223.600000000006,4266.0,6915186.000000001
,302.3,311.3,1625,33.1,137,0,0,0,0,0,0,9.0,53787.5,4534.7,7368887.5
,302.2,311.1,1394,53.7,140,0,0,0,0,0,0,8.900000000000034,74857.8,7518.0,10480092.0
,302.1,311.0,1586,35.1,142,0,0,0,0,0,0,8.899999999999977,55668.600000000006,4984.2,7904941.200000001
,302.0,311.0,1420,45.9,144,0,0,0,0,0,0,9.0,65178.0,6609.599999999999,9385632.0
,302.1,311.2,1422,50.3,146,0,0,0,0,0,0,9.099999999999966,71526.59999999999,7343.799999999999,10442883.6
,302.1,311.2,1598,37.9,148,0,0,0,0,0,0,9.099999999999966,60564.2,5609.2,8963501.6
,302.1,311.2,1454,59.2,153,1,0,0,1,0,0,9.099999999999966,86076.8,9057.6,13169750.4
,302.1,311.2,1519,39.3,155,0,0,0,0,0,0,9.099999999999966,59696.7,6091.5,9252988.5
,302.0,311.1,1373,55.7,157,0,0,0,0,0,0,9.100000000000023,76476.1,8744.9,12006747.700000001
,302.0,311.1,1406,48.8,159,0,0,0,0,0,0,9.100000000000023,68612.8,7759.2,10909435.200000001
,302.1,311.2,1492,45.0,162,0,0,0,0,0,0,9.099999999999966,67140.0,7290.0,10876680.0
,302.1,311.2,1369,50.8,164,0,0,0,0,0,0,9.099999999999966,69545.2,8331.199999999999,11405412.799999999
,302.2,311.2,1471,41.9,166,0,0,0,0,0,0,9.0,61634.9,6955.4,10231393.4
,302.2,311.2,1630,36.0,169,0,0,0,0,0,0,9.0,58680.0,6084.0,9916920.0
,302.1,311.1,1605,37.6,171,0,0,0,0,0,0,9.0,60348.0,6429.6,10319508.0
,302.2,311.1,1447,52.1,174,0,0,0,0,0,0,8.900000000000034,75388.7,9065.4,13117633.799999999
,302.2,311.2,1360,52.8,176,0,0,0,0,0,0,9.0,71808.0,9292.8,12638208.0
,302.2,311.1,1728,34.0,179,0,0,0,0,0,0,8.900000000000034,58752.0,6086.0,10516608.0
,302.1,311.0,1740,30.8,182,0,0,0,0,0,0,8.899999999999977,53592.0,5605.6,9753744.0
,302.1,310.9,1477,41.4,184,0,0,0,0,0,0,8.799999999999955,61147.799999999996,7617.599999999999,11251195.2
,302.1,310.9,1658,30.3,186,0,0,0,0,0,0,8.799999999999955,50237.4,5635.8,9344156.4
,302.0,310.8,1902,23.4,188,0,0,0,0,0,0,8.800000000000011,44506.799999999996,4399.2,8367278.399999999
,302.0,310.8,1783,23.1,190,0,0,0,0,0,0,8.800000000000011,41187.3,4389.0,7825587.000000001
,302.0,310.9,1558,45.3,193,0,0,0,0,0,0,8.899999999999977,70577.4,8742.9,13621438.2
,302.1,311.0,1351,49.5,196,0,0,0,0,0,0,8.899999999999977,66874.5,9702.0,13107402.0
,302.1,310.9,1452,42.5,198,0,0,0,0,0,0,8.799999999999955,61710.0,8415.0,12218580.0
,302.1,310.9,1666,30.7,203,0,0,0,0,0,0,8.799999999999955,51146.2,6232.099999999999,10382678.6
,302.1,311.0,1364,50.0,205,0,0,0,0,0,0,8.899999999999977,68200.0,10250.0,13981000.0
,302.1,311.0,1351,60.3,207,1,0,0,0,1,0,8.899999999999977,81465.3,12482.099999999999,16863317.1
,302.1,311.0,1729,26.1,210,0,0,0,0,0,0,8.899999999999977,45126.9,5481.0,9476649.0
,302.1,311.0,1574,34.1,215,0,0,0,0,0,0,8.899999999999977,53673.4,7331.5,11539781.0
,302.0,311.0,1566,37.8,218,0,0,0,0,0,0,9.0,59194.799999999996,8240.4,12904466.399999999
,302.0,310.9,1455,43.2,220,0,0,0,0,0,0,8.899999999999977,62856.00000000001,9504.0,13828320.000000002
,302.0,310.9,1679,29.0,222,0,0,0,0,0,0,8.899999999999977,48691.0,6438.0,10809402.0
,302.0,310.8,2143,17.3,227,0,0,0,0,0,0,8.800000000000011,37073.9,3927.1000000000004,8415775.3
,302.0,310.8,1447,42.7,229,0,0,0,0,0,0,8.800000000000011,61786.9,9778.300000000001,14149200.1
,302.0,310.8,1383,50.3,231,1,0,0,0,1,0,8.800000000000011,69564.9,11619.3,16069491.899999999
,302.1,310.8,1772,27.1,233,0,0,0,0,0,0,8.699999999999989,48021.200000000004,6314.3,11188939.600000001
,302.0,310.8,1615,29.0,235,1,1,0,0,0,0,8.800000000000011,46835.0,6815.0,11006225.0
,302.0,310.8,1454,36.6,0,0,0,0,0,0,0,8.800000000000011,53216.4,0.0,0.0
,302.0,310.8,1445,49.1,2,0,0,0,0,0,0,8.800000000000011,70949.5,98.2,141899.0
,302.0,310.8,1609,35.2,4,0,0,0,0,0,0,8.800000000000011,56636.8,140.8,226547.2
,302.0,310.9,1546,34.4,7,0,0,0,0,0,0,8.899999999999977,53182.399999999994,240.79999999999998,372276.79999999993
,301.9,310.8,1567,39.3,9,0,0,0,0,0,0,8.900000000000034,61583.1,353.7,554247.9
,302.0,310.8,1767,27.4,11,0,0,0,0,0,0,8.800000000000011,48415.799999999996,301.4,532573.7999999999
,302.0,310.9,1539,34.2,13,0,0,0,0,0,0,8.899999999999977,52633.8,444.6,684239.4
,302.0,310.9,1564,39.0,15,0,0,0,0,0,0,8.899999999999977,60996.0,585.0,914940.0
,302.0,310.8,1445,46.3,17,0,0,0,0,0,0,8.800000000000011,66903.5,787.0999999999999,1137359.5
,301.9,310.9,1419,47.7,20,1,0,0,0,0,0,9.0,67686.3,954.0,1353726.0
,301.8,310.9,1881,20.9,23,0,0,0,0,0,0,9.099999999999966,39312.899999999994,480.7,904196.6999999998
,301.9,310.9,1421,46.2,26,0,0,0,0,0,0,9.0,65650.2,1201.2,1706905.2
,301.9,311.0,1455,46.0,29,0,0,0,0,0,0,9.100000000000023,66930.0,1334.0,1940970.0
,301.9,311.0,2691,12.1,31,1,0,0,1,0,0,9.100000000000023,32561.1,375.09999999999997,1009394.1
,301.8,310.8,1505,41.2,33,0,0,0,0,0,0,9.0,62006.00000000001,1359.6000000000001,2046198.0000000002
,301.8,310.8,1456,46.6,35,0,0,0,0,0,0,9.0,67849.6,1631.0,2374736.0
,301.8,310.8,1383,46.4,37,0,0,0,0,0,0,9.0,64171.2,1716.8,2374334.4
,301.9,310.8,1563,39.2,39,0,0,0,0,0,0,8.900000000000034,61269.600000000006,1528.8000000000002,2389514.4000000004
,301.9,310.9,2305,16.1,42,0,0,0,0,0,0,9.0,37110.5,676.2,1558641.0
,301.9,310.9,1456,43.6,45,0,0,0,0,0,0,9.0,63481.6,1962.0,2856672.0
,302.0,311.0,1865,22.7,48,0,0,0,0,0,0,9.0,42335.5,1089.6,2032104.0
,301.9,310.9,1597,36.9,50,0,0,0,0,0,0,9.0,58929.299999999996,1845.0,2946465.0
,302.0,310.9,1495,38.6,52,0,0,0,0,0,0,8.899999999999977,57707.0,2007.2,3000764.0
,302.0,310.9,1456,47.2,54,0,0,0,0,0,0,8.899999999999977,68723.2,2548.8,3711052.8
,301.9,310.8,1465,44.3,57,0,0,0,0,0,0,8.900000000000034,64899.49999999999,2525.1,3699271.4999999995
,302.0,310.9,1352,55.5,59,0,0,0,0,0,0,8.899999999999977,75036.0,3274.5,4427124.0
,301.9,310.8,1906,21.7,62,0,0,0,0,0,0,8.900000000000034,41360.2,1345.3999999999999,2564332.4
,302.0,310.9,1446,44.0,64,0,0,0,0,0,0,8.899999999999977,63624.0,2816.0,4071936.0
,302.0,310.8,1948,19.7,66,0,0,0,0,0,0,8.800000000000011,38375.6,1300.2,2532789.6
,301.9,310.7,1480,47.1,68,0,0,0,0,0,0,8.800000000000011,69708.0,3202.8,4740144.0
,301.9,310.7,1511,37.6,70,0,0,0,0,0,0,8.800000000000011,56813.6,2632.0,3976952.0
,301.9,310.7,1472,47.0,73,0,0,0,0,0,0,8.800000000000011,69184.0,3431.0,5050432.0
,301.9,310.7,1429,51.0,76,0,0,0,0,0,0,8.800000000000011,72879.0,3876.0,5538804.0
,301.9,310.7,1405,48.8,78,0,0,0,0,0,0,8.800000000000011,68564.0,3806.3999999999996,5347992.0
,301.9,310.7,1405,47.9,80,0,0,0,0,0,0,8.800000000000011,67299.5,3832.0,5383960.0
,302.0,310.7,1348,58.1,83,0,0,0,0,0,0,8.699999999999989,78318.8,4822.3,6500460.4
,301.9,310.6,1331,68.6,85,1,0,0,1,0,0,8.700000000000045,91306.59999999999,5830.999999999999,7761060.999999999
,301.9,310.6,1610,33.4,87,0,0,0,0,0,0,8.700000000000045,53774.0,2905.7999999999997,4678338.0
,301.9,310.6,1412,46.5,89,0,0,0,0,0,0,8.700000000000045,65658.0,4138.5,5843562.0
,302.0,310.7,1453,42.7,92,0,0,0,0,0,0,8.699999999999989,62043.100000000006,3928.4,5707965.2
,302.0,310.6,1583,38.9,94,0,0,0,0,0,0,8.600000000000023,61578.7,3656.6,5788397.8
,302.0,310.6,1539,37.4,96,0,0,0,0,0,0,8.600000000000023,57558.6,3590.3999999999996,5525625.6
,302.0,310.5,1635,39.8,99,0,0,0,0,0,0,8.5,65072.99999999999,3940.2,6442226.999999999
,302.1,310.7,1294,62.4,101,1,0,1,0,0,0,8.599999999999966,80745.59999999999,6302.4,8155305.599999999
,302.0,310.5,1978,22.0,106,0,0,0,0,0,0,8.5,43516.0,2332.0,4612696.0
,302.0,310.4,1357,58.0,108,1,0,1,0,0,0,8.399999999999977,78706.0,6264.0,8500248.0
,302.0,310.4,1336,58.2,110,1,0,1,0,0,0,8.399999999999977,77755.2,6402.0,8553072.0
,302.0,310.4,1568,39.2,112,0,0,0,0,0,0,8.399999999999977,61465.600000000006,4390.400000000001,6884147.200000001
,302.0,310.4,1567,36.4,114,0,0,0,0,0,0,8.399999999999977,57038.799999999996,4149.599999999999,6502423.199999999
,302.0,310.4,1611,35.6,117,0,0,0,0,0,0,8.399999999999977,57351.600000000006,4165.2,6710137.200000001
,302.0,310.5,1841,23.6,119,0,0,0,0,0,0,8.5,43447.600000000006,2808.4,5170264.4
,302.0,310.5,1567,36.1,124,0,0,0,0,0,0,8.5,56568.700000000004,4476.400000000001,7014518.800000001
,301.9,310.4,1376,54.9,126,1,0,1,0,0,0,8.5,75542.4,6917.4,9518342.399999999
,301.9,310.5,1477,42.4,128,0,0,0,0,0,0,8.600000000000023,62624.799999999996,5427.2,8015974.399999999
,301.9,310.5,1590,40.3,130,0,0,0,0,0,0,8.600000000000023,64076.99999999999,5239.0,8330009.999999999
,302.0,310.5,2197,15.8,133,0,0,0,0,0,0,8.5,34712.6,2101.4,4616775.8
,302.0,310.4,1595,32.9,135,0,0,0,0,0,0,8.399999999999977,52475.5,4441.5,7084192.5
,302.0,310.5,1812,24.4,138,0,0,0,0,0,0,8.5,44212.799999999996,3367.2,6101366.399999999
,302.0,310.5,1573,32.1,143,0,0,0,0,0,0,8.5,50493.3,4590.3,7220541.9
,302.0,310.5,1651,30.9,146,0,0,0,0,0,0,8.5,51015.899999999994,4511.4,7448321.399999999
,302.0,310.5,1459,43.2,148,0,0,0,0,0,0,8.5,63028.8,6393.6,9328262.4
,301.9,310.4,1370,51.7,153,1,0,1,0,0,0,8.5,70829.0,7910.1,10836837.0
,301.9,310.4,1518,34.1,155,0,0,0,0,0,0,8.5,51763.8,5285.5,8023389.0
,302.0,310.3,1648,29.6,157,0,0,0,0,0,0,8.300000000000011,48780.8,4647.2,7658585.600000001
,302.0,310.4,1464,47.2,159,0,0,0,0,0,0,8.399999999999977,69100.8,7504.8,10987027.200000001
,302.0,310.4,1895,23.2,161,0,0,0,0,0,0,8.399999999999977,43964.0,3735.2,7078204.0
,301.9,310.4,1884,23.4,163,0,0,0,0,0,0,8.5,44085.6,3814.2,7185952.8
,302.0,310.4,1450,46.6,165,0,0,0,0,0,0,8.399999999999977,67570.0,7689.0,11149050.0
,302.0,310.4,1448,43.4,167,0,0,0,0,0,0,8.399999999999977,62843.2,7247.8,10494814.4
,302.1,310.5,1389,49.6,169,0,0,0,0,0,0,8.399999999999977,68894.40000000001,8382.4,11643153.600000001
,302.0,310.6,1583,35.2,171,0,0,0,0,0,0,8.600000000000023,55721.600000000006,6019.200000000001,9528393.600000001
,301.9,310.5,1425,51.1,173,0,0,0,0,0,0,8.600000000000023,72817.5,8840.300000000001,12597427.5
,302.0,310.5,1809,27.1,175,0,0,0,0,0,0,8.5,49023.9,4742.5,8579182.5
,301.9,310.5,1892,21.8,177,0,0,0,0,0,0,8.600000000000023,41245.6,3858.6,7300471.2
,301.9,310.6,1475,47.8,179,0,0,0,0,0,0,8.700000000000045,70505.0,8556.199999999999,12620395.0
,302.0,310.6,1361,46.7,182,0,0,0,0,0,0,8.600000000000023,63558.700000000004,8499.4,11567683.4
,302.0,310.6,1563,41.0,184,0,0,0,0,0,0,8.600000000000023,64083.0,7544.0,11791272.0
,301.9,310.5,1472,39.7,187,0,0,0,0,0,0,8.600000000000023,58438.4,7423.900000000001,10927980.8
,302.0,310.6,1325,55.3,192,0,0,0,0,0,0,8.600000000000023,73272.5,10617.599999999999,14068320.0
,302.0,310.6,1358,53.1,194,0,0,0,0,0,0,8.600000000000023,72109.8,10301.4,13989301.200000001
,302.0,310.6,1346,54.7,196,0,0,0,0,0,0,8.600000000000023,73626.2,10721.2,14430735.2
,302.0,310.5,1381,58.4,201,0,0,0,0,0,0,8.5,80650.4,11738.4,16210730.399999999
,301.9,310.5,1340,55.7,204,1,0,0,0,1,0,8.600000000000023,74638.0,11362.800000000001,15226152.0
,302.0,310.6,1366,47.7,206,0,0,0,0,0,0,8.600000000000023,65158.200000000004,9826.2,13422589.200000001
,302.1,310.7,1325,45.1,208,1,0,1,0,0,0,8.599999999999966,59757.5,9380.800000000001,12429560.0
,302.1,310.7,1376,46.3,210,1,0,1,0,0,0,8.599999999999966,63708.799999999996,9723.0,13378848.0
,302.1,310.7,1364,47.8,213,1,0,1,0,0,0,8.599999999999966,65199.2,10181.4,13887429.6
,302.2,310.6,1462,43.6,0,0,0,0,0,0,0,8.400000000000034,63743.200000000004,0.0,0.0
,302.1,310.6,1517,38.9,2,0,0,0,0,0,0,8.5,59011.299999999996,77.8,118022.59999999999
,302.1,310.6,1385,53.6,5,0,0,0,0,0,0,8.5,74236.0,268.0,371180.0
,302.1,310.6,1439,40.0,7,0,0,0,0,0,0,8.5,57560.0,280.0,402920.0
,302.0,310.6,1623,34.3,9,0,0,0,0,0,0,8.600000000000023,55668.899999999994,308.7,501020.1
,302.0,310.6,1438,43.2,12,0,0,0,0,0,0,8.600000000000023,62121.600000000006,518.4000000000001,745459.2000000001
,301.9,310.4,1708,24.8,17,0,0,0,0,0,0,8.5,42358.4,421.6,720092.8
,301.8,310.3,1666,32.7,19,0,0,0,0,0,0,8.5,54478.200000000004,621.3000000000001,1035085.8
,301.9,310.4,1286,62.8,22,1,0,1,0,0,0,8.5,80760.8,1381.6,1776737.6
,301.9,310.3,1485,46.3,24,0,0,0,0,0,0,8.400000000000034,68755.5,1111.1999999999998,1650132.0
,301.8,310.3,1409,52.5,26,0,0,0,0,0,0,8.5,73972.5,1365.0,1923285.0
,301.8,310.3,1765,27.3,29,0,0,0,0,0,0,8.5,48184.5,791.7,1397350.5
,301.8,310.3,1688,28.8,31,0,0,0,0,0,0,8.5,48614.4,892.8000000000001,1507046.4000000001
,301.7,310.3,1787,26.7,33,0,0,0,0,0,0,8.600000000000023,47712.9,881.1,1574525.7
,301.7,310.1,1487,48.0,36,0,0,0,0,0,0,8.400000000000034,71376.0,1728.0,2569536.0
,301.7,310.1,1384,50.5,38,0,0,0,0,0,0,8.400000000000034,69892.0,1919.0,2655896.0
,301.7,310.2,1311,57.4,40,1,0,1,0,0,0,8.5,75251.4,2296.0,3010056.0
,301.7,310.2,1620,30.8,42,0,0,0,0,0,0,8.5,49896.0,1293.6000000000001,2095632.0
,301.7,310.2,1331,61.2,47,1,0,1,0,0,0,8.5,81457.2,2876.4,3828488.4
,301.7,310.1,1462,38.3,49,0,0,0,0,0,0,8.400000000000034,55994.6,1876.6999999999998,2743735.4
,301.7,310.1,1424,50.2,54,0,0,0,0,0,0,8.400000000000034,71484.8,2710.8,3860179.2
,301.7,310.1,1500,39.6,56,0,0,0,0,0,0,8.400000000000034,59400.0,2217.6,3326400.0
,301.8,310.1,1738,28.0,58,0,0,0,0,0,0,8.300000000000011,48664.0,1624.0,2822512.0
,301.8,310.3,1465,46.5,60,0,0,0,0,0,0,8.5,68122.5,2790.0,4087350.0
,301.8,310.3,1482,41.4,63,0,0,0,0,0,0,8.5,61354.799999999996,2608.2,3865352.4
,301.9,310.3,1398,44.0,65,0,0,0,0,0,0,8.400000000000034,61512.0,2860.0,3998280.0
,301.9,310.3,1972,21.3,67,0,0,0,0,0,0,8.400000000000034,42003.6,1427.1000000000001,2814241.1999999997
,301.9,310.4,1603,37.6,69,0,0,0,0,0,0,8.5,60272.8,2594.4,4158823.2
,301.9,310.4,1610,34.8,71,0,0,0,0,0,0,8.5,56027.99999999999,2470.7999999999997,3977987.9999999995
,301.9,310.4,1373,48.0,73,1,0,1,0,0,0,8.5,65904.0,3504.0,4810992.0
,302.0,310.5,1425,44.7,76,0,0,0,0,0,0,8.5,63697.50000000001,3397.2000000000003,4841010.000000001
,302.0,310.4,1212,55.6,79,1,0,1,0,0,0,8.399999999999977,67387.2,4392.400000000001,5323588.8
,302.0,310.4,1828,26.3,82,0,0,0,0,0,0,8.399999999999977,48076.4,2156.6,3942264.8000000003
,302.0,310.5,1370,44.4,85,1,0,1,0,0,0,8.5,60828.0,3774.0,5170380.0
,302.0,310.5,1823,25.1,87,0,0,0,0,0,0,8.5,45757.3,2183.7000000000003,3980885.1
,302.0,310.5,1263,60.6,90,1,0,1,0,0,0,8.5,76537.8,5454.0,6888402.0
,301.9,310.4,1889,21.5,92,0,0,0,0,0,0,8.5,40613.5,1978.0,3736442.0
,302.0,310.5,1639,32.9,94,0,0,0,0,0,0,8.5,53923.1,3092.6,5068771.399999999
,302.0,310.4,1608,33.1,97,0,0,0,0,0,0,8.399999999999977,53224.8,3210.7000000000003,5162805.600000001
,301.9,310.3,1653,32.4,100,0,0,0,0,0,0,8.400000000000034,53557.2,3240.0,5355720.0
,302.0,310.4,1591,29.8,105,0,0,0,0,0,0,8.399999999999977,47411.8,3129.0,4978239.0
,302.1,310.5,1696,30.9,107,0,0,0,0,0,0,8.399999999999977,52406.399999999994,3306.2999999999997,5607484.8
,302.2,310.6,1346,47.5,109,1,0,1,0,0,0,8.400000000000034,63935.0,5177.5,6968915.0
,302.2,310.5,1507,40.4,111,0,0,0,0,0,0,8.300000000000011,60882.799999999996,4484.4,6757990.8
,302.3,310.6,1525,48.7,114,0,0,0,0,0,0,8.300000000000011,74267.5,5551.8,8466495.0
,302.3,310.7,1559,33.9,119,0,0,0,0,0,0,8.399999999999977,52850.1,4034.1,6289161.899999999
,302.2,310.6,1632,30.5,122,0,0,0,0,0,0,8.400000000000034,49776.0,3721.0,6072672.0
,302.1,310.5,1559,36.0,124,0,0,0,0,0,0,8.399999999999977,56124.0,4464.0,6959376.0
,302.2,310.6,1355,51.5,126,1,0,1,0,0,0,8.400000000000034,69782.5,6489.0,8792595.0
,302.2,310.5,1832,23.7,129,0,0,0,0,0,0,8.300000000000011,43418.4,3057.2999999999997,5600973.600000001
,302.2,310.6,1386,50.0,132,0,0,0,0,0,0,8.400000000000034,69300.0,6600.0,9147600.0
,302.2,310.6,1346,49.2,134,1,0,1,0,0,0,8.400000000000034,66223.2,6592.8,8873908.799999999
,302.3,310.7,1499,37.8,137,0,0,0,0,0,0,8.399999999999977,56662.2,5178.599999999999,7762721.399999999
,302.3,310.7,1612,33.4,139,0,0,0,0,0,0,8.399999999999977,53840.799999999996,4642.599999999999,7483871.199999999
,302.3,310.7,1544,39.7,141,0,0,0,0,0,0,8.399999999999977,61296.8,5597.700000000001,8642848.8
,302.5,310.9,1477,39.2,144,0,0,0,0,0,0,8.399999999999977,57898.4,5644.8,8337369.600000001
,302.5,310.9,1624,34.4,146,0,0,0,0,0,0,8.399999999999977,55865.6,5022.4,8156377.6
,302.4,310.9,1349,46.1,148,1,0,1,0,0,0,8.5,62188.9,6822.8,9203957.200000001
,302.4,310.8,1686,28.8,150,0,0,0,0,0,0,8.400000000000034,48556.8,4320.0,7283520.0
,302.4,310.7,1521,40.4,152,0,0,0,0,0,0,8.300000000000011,61448.4,6140.8,9340156.8
,302.4,310.7,1362,54.8,155,1,0,1,0,0,0,8.300000000000011,74637.59999999999,8494.0,11568827.999999998
,302.3,310.7,1402,50.9,157,0,0,0,0,0,0,8.399999999999977,71361.8,7991.3,11203802.6
,302.2,310.6,1334,53.2,159,1,0,1,0,0,0,8.400000000000034,70968.8,8458.800000000001,11284039.200000001
,302.2,310.6,1348,48.4,161,1,0,1,0,0,0,8.400000000000034,65243.2,7792.4,10504155.2
,302.2,310.6,1570,34.6,163,0,0,0,0,0,0,8.400000000000034,54322.0,5639.8,8854486.0
,302.2,310.7,1601,33.0,166,0,0,0,0,0,0,8.5,52833.0,5478.0,8770278.0
,302.3,310.8,1611,31.8,169,0,0,0,0,0,0,8.5,51229.8,5374.2,8657836.200000001
,302.4,310.9,1560,31.8,172,0,0,0,0,0,0,8.5,49608.0,5469.6,8532576.0
,302.4,310.9,1444,40.7,174,0,0,0,0,0,0,8.5,58770.8,7081.8,10226119.200000001
,302.4,311.0,1317,59.4,179,0,0,0,0,0,0,8.600000000000023,78229.8,10632.6,14003134.200000001
